trading_day,datetime,symbol,tq_symbol,exchange,product,sector,bar_id,actual_contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2025-03-06,1.7411904e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2225.0,,4862.0,4876.0,4794.0,4842.0,690267.0,1247717.0,1271263.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-07,1.7412768e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2226.0,,4848.0,4868.0,4818.0,4864.0,469358.0,1271263.0,1276105.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-10,1.741536e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2227.0,,4874.0,4896.0,4820.0,4826.0,618229.0,1276105.0,1261611.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-11,1.7416224e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2228.0,,4850.0,4852.0,4748.0,4792.0,645001.0,1261611.0,1297755.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-12,1.7417088e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2229.0,,4800.0,4828.0,4714.0,4720.0,747857.0,1297755.0,1367479.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-13,1.7417952e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2230.0,,4750.0,4810.0,4738.0,4768.0,662343.0,1367479.0,1340353.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-14,1.7418816e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2231.0,,4758.0,4840.0,4746.0,4832.0,627857.0,1340353.0,1330047.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-17,1.7421408e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2232.0,,4832.0,4868.0,4786.0,4836.0,705588.0,1330047.0,1324653.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-18,1.7422272e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2233.0,,4842.0,4878.0,4802.0,4860.0,656811.0,1324653.0,1328794.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-19,1.7423136e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2234.0,,4876.0,4888.0,4822.0,4828.0,645946.0,1328794.0,1310216.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-20,1.7424e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2235.0,,4838.0,4870.0,4804.0,4856.0,638204.0,1310216.0,1290706.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-21,1.7424864e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2236.0,,4854.0,4914.0,4820.0,4878.0,758856.0,1290706.0,1252773.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-24,1.7427456e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2237.0,,4874.0,4892.0,4824.0,4884.0,795651.0,1252773.0,1216134.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-25,1.742832e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2238.0,,4886.0,4898.0,4854.0,4876.0,502744.0,1216134.0,1180212.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-26,1.7429184e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2239.0,,4886.0,4942.0,4880.0,4926.0,724526.0,1180212.0,1146419.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-27,1.7430048e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2240.0,,4938.0,4948.0,4912.0,4934.0,491290.0,1146419.0,1102691.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-28,1.7430912e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2241.0,,4940.0,4948.0,4886.0,4894.0,647622.0,1102691.0,1081137.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-03-31,1.7433504e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2242.0,,4894.0,4904.0,4816.0,4842.0,645259.0,1081137.0,1069389.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-01,1.7434368e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2243.0,,4854.0,4922.0,4842.0,4894.0,672611.0,1069389.0,1034917.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-02,1.7435232e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2244.0,,4902.0,4920.0,4874.0,4898.0,695315.0,1034917.0,947665.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-03,1.7436096e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2245.0,,4890.0,4908.0,4802.0,4802.0,805077.0,947665.0,902553.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-07,1.7439552e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2246.0,,4550.0,4550.0,4550.0,4550.0,31745.0,902553.0,883517.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-08,1.7440416e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2247.0,,4342.0,4428.0,4280.0,4296.0,1226006.0,883517.0,799635.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-09,1.744128e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2248.0,,4312.0,4318.0,4098.0,4110.0,1716243.0,799635.0,792375.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-10,1.7442144e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2249.0,,4038.0,4382.0,4016.0,4350.0,1737962.0,792375.0,653592.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-11,1.7443008e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2250.0,,4316.0,4372.0,4238.0,4358.0,1084375.0,653592.0,566295.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-14,1.74456e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2251.0,,4346.0,4386.0,4320.0,4328.0,465272.0,566295.0,505692.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-15,1.7446464e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2252.0,,4386.0,4398.0,4314.0,4324.0,730567.0,505692.0,888816.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-16,1.7447328e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2253.0,,4300.0,4332.0,4218.0,4222.0,818820.0,888816.0,972457.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-17,1.7448192e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2254.0,,4266.0,4366.0,4240.0,4294.0,1119442.0,972457.0,985310.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-18,1.7449056e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2255.0,,4310.0,4336.0,4280.0,4330.0,824887.0,985310.0,1022021.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-21,1.7451648e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2256.0,,4322.0,4378.0,4296.0,4350.0,993214.0,1022021.0,1022627.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-22,1.7452512e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2257.0,,4332.0,4334.0,4270.0,4306.0,1038611.0,1022627.0,1077912.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-23,1.7453376e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2258.0,,4306.0,4414.0,4262.0,4408.0,1186921.0,1077912.0,1078708.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-24,1.745424e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2259.0,,4374.0,4386.0,4312.0,4370.0,1122430.0,1078708.0,1090500.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-25,1.7455104e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2260.0,,4376.0,4448.0,4354.0,4400.0,1145496.0,1090500.0,1065645.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-28,1.7457696e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2261.0,,4378.0,4514.0,4372.0,4480.0,1694113.0,1065645.0,1132993.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-29,1.745856e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2262.0,,4470.0,4484.0,4408.0,4440.0,890972.0,1132993.0,1094623.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-04-30,1.7459424e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2263.0,,4428.0,4464.0,4400.0,4434.0,813216.0,1094623.0,1048244.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-06,1.7464608e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2264.0,,4390.0,4404.0,4328.0,4362.0,871980.0,1048244.0,1077930.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-07,1.7465472e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2265.0,,4378.0,4520.0,4376.0,4466.0,1297992.0,1077930.0,1097360.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-08,1.7466336e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2266.0,,4448.0,4548.0,4430.0,4546.0,1283070.0,1097360.0,1184450.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-09,1.74672e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2267.0,,4564.0,4590.0,4546.0,4582.0,939095.0,1184450.0,1206235.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-12,1.7469792e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2268.0,,4592.0,4712.0,4544.0,4710.0,1391183.0,1206235.0,1239728.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-13,1.7470656e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2269.0,,4770.0,4780.0,4692.0,4750.0,1271461.0,1239728.0,1232449.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-14,1.747152e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2270.0,,4804.0,4920.0,4768.0,4874.0,1916000.0,1232449.0,1314095.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-15,1.7472384e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2271.0,,4852.0,4872.0,4776.0,4798.0,1346013.0,1314095.0,1263622.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-16,1.7473248e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2272.0,,4796.0,4836.0,4764.0,4774.0,1176882.0,1263622.0,1274093.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-19,1.747584e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2273.0,,4784.0,4836.0,4750.0,4776.0,1330536.0,1274093.0,1262666.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-20,1.7476704e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2274.0,,4770.0,4774.0,4686.0,4732.0,1297816.0,1262666.0,1304792.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-21,1.7477568e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2275.0,,4728.0,4808.0,4726.0,4788.0,1147217.0,1304792.0,1302679.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-22,1.7478432e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2276.0,,4786.0,4794.0,4692.0,4702.0,1048361.0,1302679.0,1279703.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-23,1.7479296e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2277.0,,4696.0,4756.0,4690.0,4716.0,920926.0,1279703.0,1267572.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-26,1.7481888e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2278.0,,4710.0,4798.0,4688.0,4724.0,1388483.0,1267572.0,1259036.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-27,1.7482752e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2279.0,,4722.0,4746.0,4660.0,4740.0,1252955.0,1259036.0,1247403.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-28,1.7483616e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2280.0,,4736.0,4742.0,4652.0,4672.0,1128614.0,1247403.0,1248301.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-29,1.748448e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2281.0,,4696.0,4830.0,4652.0,4814.0,1901297.0,1248301.0,1373947.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-05-30,1.7485344e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2282.0,,4774.0,4780.0,4674.0,4700.0,1295270.0,1373947.0,1237507.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-03,1.74888e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2283.0,,4758.0,4806.0,4626.0,4628.0,1331761.0,1237507.0,1251780.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-04,1.7489664e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2284.0,,4652.0,4714.0,4628.0,4670.0,1257362.0,1251780.0,1206309.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-05,1.7490528e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2285.0,,4660.0,4664.0,4582.0,4644.0,1324719.0,1206309.0,1229138.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-06,1.7491392e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2286.0,,4668.0,4720.0,4622.0,4652.0,1283884.0,1229138.0,1209066.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-09,1.7493984e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2287.0,,4666.0,4688.0,4578.0,4602.0,1287708.0,1209066.0,1225317.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-10,1.7494848e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2288.0,,4620.0,4696.0,4582.0,4612.0,1503684.0,1225317.0,1208602.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-11,1.7495712e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2289.0,,4618.0,4656.0,4568.0,4620.0,1312997.0,1208602.0,1189218.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-12,1.7496576e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2290.0,,4654.0,4686.0,4590.0,4620.0,1214323.0,1189218.0,1186266.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-13,1.749744e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2291.0,,4618.0,4940.0,4610.0,4782.0,2518259.0,1186266.0,1197187.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-16,1.7500032e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2292.0,,4812.0,4820.0,4746.0,4766.0,1499282.0,1197187.0,1172567.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-17,1.7500896e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2293.0,,4736.0,4788.0,4694.0,4782.0,1419121.0,1172567.0,1162890.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-18,1.750176e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2294.0,,4820.0,4958.0,4798.0,4914.0,1953114.0,1162890.0,1245297.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-19,1.7502624e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2295.0,,4920.0,4990.0,4858.0,4988.0,1571516.0,1245297.0,1289437.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-20,1.7503488e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2296.0,,5000.0,5074.0,4952.0,4978.0,1676021.0,1289437.0,1283815.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-23,1.750608e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2297.0,,4960.0,5044.0,4934.0,5012.0,1441742.0,1283815.0,1291541.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-24,1.7506944e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2298.0,,4984.0,5012.0,4644.0,4776.0,1969334.0,1291541.0,1217583.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-25,1.7507808e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2299.0,,4784.0,4796.0,4760.0,4790.0,901970.0,1217583.0,1167682.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-26,1.7508672e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2300.0,,4776.0,4794.0,4732.0,4770.0,1060267.0,1167682.0,1120816.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-27,1.7509536e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2301.0,,4762.0,4790.0,4744.0,4778.0,798997.0,1120816.0,1093867.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-06-30,1.7512128e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2302.0,,4792.0,4864.0,4784.0,4798.0,1088784.0,1093867.0,1085040.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-01,1.7512992e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2303.0,,4814.0,4850.0,4756.0,4800.0,1175511.0,1085040.0,1114808.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-02,1.7513856e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2304.0,,4810.0,4818.0,4744.0,4794.0,936452.0,1114808.0,1122110.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-03,1.751472e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2305.0,,4804.0,4804.0,4732.0,4746.0,1063888.0,1122110.0,1130018.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-04,1.7515584e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2306.0,,4748.0,4780.0,4692.0,4710.0,1056898.0,1130018.0,1114401.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-07,1.7518176e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2307.0,,4700.0,4722.0,4670.0,4710.0,863534.0,1114401.0,1111624.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-08,1.751904e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2308.0,,4720.0,4730.0,4686.0,4710.0,850108.0,1111624.0,1124507.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-09,1.7519904e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2309.0,,4720.0,4738.0,4686.0,4718.0,867427.0,1124507.0,1119189.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-10,1.7520768e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2310.0,,4716.0,4752.0,4702.0,4742.0,947865.0,1119189.0,1131415.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-11,1.7521632e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2311.0,,4732.0,4742.0,4686.0,4700.0,1166277.0,1131415.0,1099177.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-14,1.7524224e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2312.0,,4704.0,4758.0,4694.0,4740.0,1013820.0,1099177.0,1084538.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-15,1.7525088e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2313.0,,4748.0,4762.0,4672.0,4696.0,1012306.0,1084538.0,1104779.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-16,1.7525952e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2314.0,,4704.0,4720.0,4694.0,4706.0,559139.0,1104779.0,1084875.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-17,1.7526816e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2315.0,,4694.0,4726.0,4684.0,4714.0,691766.0,1084875.0,1075544.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-18,1.752768e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2316.0,,4718.0,4810.0,4708.0,4744.0,1289369.0,1075544.0,1098559.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-21,1.7530272e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2317.0,,4760.0,4810.0,4750.0,4780.0,952189.0,1098559.0,1097896.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-22,1.7531136e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2318.0,,4782.0,4808.0,4736.0,4794.0,1080104.0,1097896.0,1049821.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-23,1.7532e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2319.0,,4816.0,4860.0,4768.0,4784.0,1171290.0,1049821.0,1030341.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-24,1.7532864e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2320.0,,4786.0,4876.0,4774.0,4850.0,955254.0,1030341.0,1066140.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-25,1.7533728e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2321.0,,4856.0,4948.0,4840.0,4936.0,1196932.0,1066140.0,1079205.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-28,1.753632e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2322.0,,4938.0,4952.0,4782.0,4812.0,1061018.0,1079205.0,990440.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-29,1.7537184e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2323.0,,4838.0,4856.0,4810.0,4838.0,540294.0,990440.0,965892.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-30,1.7538048e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2324.0,,4848.0,4900.0,4838.0,4856.0,698354.0,965892.0,954022.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-07-31,1.7538912e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2325.0,,4868.0,4880.0,4796.0,4808.0,775418.0,954022.0,875110.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-08-01,1.7539776e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2326.0,,4796.0,4800.0,4732.0,4744.0,678156.0,875110.0,823807.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-08-04,1.7542368e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2327.0,,4752.0,4758.0,4692.0,4698.0,505907.0,823807.0,814290.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-08-05,1.7543232e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2328.0,,4674.0,4696.0,4662.0,4682.0,449674.0,814290.0,802193.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-08-06,1.7544096e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2329.0,,4680.0,4748.0,4654.0,4724.0,598532.0,802193.0,754318.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-08-07,1.754496e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2330.0,,4732.0,4736.0,4682.0,4688.0,417058.0,754318.0,733159.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-08-08,1.7545824e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2331.0,,4690.0,4702.0,4676.0,4684.0,346638.0,733159.0,700806.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-08-11,1.7548416e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2332.0,,4704.0,4726.0,4680.0,4706.0,442507.0,700806.0,681892.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-08-12,1.754928e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2333.0,,4722.0,4742.0,4694.0,4726.0,365385.0,681892.0,629155.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-08-13,1.7550144e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2334.0,,4714.0,4726.0,4692.0,4692.0,347441.0,629155.0,567165.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2025-08-14,1.7551008e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,2335.0,,4724.0,4730.0,4656.0,4666.0,527922.0,567165.0,840779.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
